image_path,image_name,prompt,blip_caption,clip_similarity_prompt,clip_similarity_caption,similarity_diff
/content/images/part-000003/2e9c08f4-3f69-4a74-baa6-909964c70b05.png,2e9c08f4-3f69-4a74-baa6-909964c70b05.png,"photo illustration painting of small scifi machine shop in a shipping container, scifi, cyberpunk, neon lighting, noir, digital photography, intricate detail, 8 k, volumetric lighting, artstation ",a futuristic city with lots of different types and sizes,34.40625,27.5,6.90625
/content/images/part-000003/bd9bccbe-1cf6-4e53-a23f-83e01acd4c06.png,bd9bccbe-1cf6-4e53-a23f-83e01acd4c06.png,"photo of blade runer small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital photography, intricate detail, unreal engine, 8 k, volumetric lighting, artstation sterile ",a futuristic spaceship with a large red light,33.34375,26.875,6.46875
/content/images/part-000003/779466fa-27dc-48f4-95ef-77a1a6bf7288.png,779466fa-27dc-48f4-95ef-77a1a6bf7288.png,"old town, machinarium, cute robots, little robots working in a landfill, artwork by chiharu shiota, grainy style, 8 k ",a pile of trash with robots in the background,34.0,32.90625,1.09375
/content/images/part-000003/788b0ad1-f994-4984-bc6b-9f56fceb8948.png,788b0ad1-f994-4984-bc6b-9f56fceb8948.png,"photo illustration painting of small scifi eldritch machine shop in a shipping container, scifi, cyberpunk, neon lighting, noir, digital photography, intricate detail, 8 k, volumetric lighting, artstation ",a futuristic city with lots of different types and sizes,32.4375,25.8125,6.625
/content/images/part-000003/682b863b-00b5-481e-9d38-927d09256032.png,682b863b-00b5-481e-9d38-927d09256032.png,"photo of shodan small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital photography, intricate detail, unreal engine, 8 k, volumetric lighting, artstation sterile ",a room with a large green neon sign in the middle,32.40625,28.296875,4.109375
/content/images/part-000003/f32ee3ff-bf0a-48a6-80e7-08aea601f89c.png,f32ee3ff-bf0a-48a6-80e7-08aea601f89c.png,"painting by sargent leyendecker and gurney, rhads, vasnetsov, savrasov levitan polenov, middle ages, above the layered low clouds travel path road to sea bay view photo of praire, fantasy, castle, overcast sharpen details darkest night black sky ",a painting of a rural road with houses in the distance,32.1875,31.625,0.5625
/content/images/part-000003/a12a2f3a-387c-4c09-9ebf-704c99665d30.png,a12a2f3a-387c-4c09-9ebf-704c99665d30.png,"photo of shodan small sci - fi machine shop in a shipping container!!!, sci - fi, cyberpunk, neon lighting, noir, digital photography, intricate detail, unreal engine, 8 k, volumetric lighting, artstation sterile ",a room with lots of lights and a lot of cabinets,33.65625,23.890625,9.765625
/content/images/part-000003/8426d51c-41cb-439e-abb4-26dd20998ddb.png,8426d51c-41cb-439e-abb4-26dd20998ddb.png,"scifi cyberpunk mysterious local market on the river side downtown ; clear composition by sparth, golden hours, by william barlowe and pascal blanche and tom bagshaw and elsa beskow and enki bilal and franklin booth / neon rainbow vivid colors smooth, liquid, curves, very fine high detail wide lens 3 5 mm film ",a futuristic city with a man walking through it,29.1875,32.34375,-3.15625
/content/images/part-000003/565c80e2-c474-4a3d-b686-8902b91040b9.png,565c80e2-c474-4a3d-b686-8902b91040b9.png,"painting by sargent leyendecker and gurney, rhads, vasnetsov, savrasov levitan polenov, middle ages, above the layered low clouds travel path road to sea bay view photo of praire, fantasy, castle, overcast sharpen details darkest night black sky ",a painting of a man on a horse looking at a mountain,24.546875,32.25,-7.703125
/content/images/part-000003/66a63a34-2328-41fb-9d22-585d7459ccb6.png,66a63a34-2328-41fb-9d22-585d7459ccb6.png,"photo cartoon illustration comic manga painting of tribunal environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",a woman standing in a cave with a glowing light,31.734375,25.796875,5.9375
/content/images/part-000003/69f26caa-cd03-407b-935d-baacbe00bc9c.png,69f26caa-cd03-407b-935d-baacbe00bc9c.png,"8 k high quality landscape in switzerland, waterfalls, beautiful river, and flowers. ",a waterfall in the mountains with flowers growing on it,33.3125,33.625,-0.3125
/content/images/part-000003/af5a8bd5-5aab-45f2-b673-3f6e9789ca47.png,af5a8bd5-5aab-45f2-b673-3f6e9789ca47.png,"biohazard! portrait of galadriel, tesla coils!!, dieselpunk dark omnious atmosphere au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart lovecraft ",two people are standing in a room with wires,25.484375,29.546875,-4.0625
/content/images/part-000003/2e650bde-9b16-483c-88a9-13ef3e3a2f72.png,2e650bde-9b16-483c-88a9-13ef3e3a2f72.png,"photo cartoon illustration comic manga painting of stair environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",a screenshot of a castle with a woman standing on the edge,30.65625,29.578125,1.078125
/content/images/part-000003/1bac5815-0b6f-4b1f-bd0d-95d4931874a9.png,1bac5815-0b6f-4b1f-bd0d-95d4931874a9.png,"painting of interior shot of a white concerete brutalist house architecture with big pools by darek zabrocki, alphonse mucha and greg ruthkowski and simon stalenhag, cinematic and cold atmospheric, archillect concept art, artstation, trending on artstation ",a woman walking through a room with a large window,31.484375,26.890625,4.59375
/content/images/part-000003/4c8ba288-949d-44c3-abf1-9955191d4f52.png,4c8ba288-949d-44c3-abf1-9955191d4f52.png,"a clay model of a mythological hydra monster with many heads, intricate details, photograph, sharp focus, depth of field, cinematic lighting, inspired by ray harryhausen, ",a sculpture of two snakes,31.25,30.625,0.625
/content/images/part-000003/1173a581-b837-4b90-ab76-8cb644640eff.png,1173a581-b837-4b90-ab76-8cb644640eff.png,"photo cartoon illustration comic manga painting of bedroom environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",a cave with a man standing in the middle of it,29.875,24.234375,5.640625
/content/images/part-000003/f31fe0e8-4326-4637-a8ce-b2674abcfe03.png,f31fe0e8-4326-4637-a8ce-b2674abcfe03.png,"biohazard! portrait of galadriel, tesla coils!, dieselpunk dark omnious atmosphere au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart lovecraft ",a woman in a space suit with a glowing orb,34.1875,26.15625,8.03125
/content/images/part-000003/34541eb5-ca6d-4411-bd35-c6f8b6e0a3d4.png,34541eb5-ca6d-4411-bd35-c6f8b6e0a3d4.png,"a claymation still of a mythological hydra monster with many heads, intricate details, photograph, sharp focus, depth of field, cinematic lighting, inspired by ray harryhausen, ",a statue of a dragon with a large head,31.171875,23.34375,7.828125
/content/images/part-000003/9d914e46-3990-456c-b4f1-6dcca08df7a8.png,9d914e46-3990-456c-b4f1-6dcca08df7a8.png,"a claymation video still of the grim reaper, intricate details, photograph, sharp focus, depth of field, cinematic lighting, inspired by ray harryhausen, ",a small fig of a man with a sword,36.09375,24.625,11.46875
/content/images/part-000003/5b99604b-87e5-4a6b-b1ee-3cbfec233521.png,5b99604b-87e5-4a6b-b1ee-3cbfec233521.png,"acidic goddess, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",a woman with purple hair and gold jewelry,32.21875,29.609375,2.609375
/content/images/part-000003/ecb6022f-4cf5-4092-8a58-7c60be48bddb.png,ecb6022f-4cf5-4092-8a58-7c60be48bddb.png,"gothic darkart, necro witch desire to summon the blinding god of cosmic pain, altar of evil shocking awe, hellfire iridescent flare bleeding colors glow, unreal engine, award winning photography, polaroid ritual ",a woman with purple hair and makeup is posing,31.640625,28.296875,3.34375
/content/images/part-000003/598d7ecf-b98d-499a-a05e-c1fe83557a3f.png,598d7ecf-b98d-499a-a05e-c1fe83557a3f.png,"photography of james tissot, deep focus, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by rhads, artgerm and greg rutkowski and alphonse mucha ",a painting of a woman in a dress and hat,31.53125,26.171875,5.359375
/content/images/part-000003/52bac89a-a48d-4194-82aa-d4a09cccecc6.png,52bac89a-a48d-4194-82aa-d4a09cccecc6.png,"photo cartoon illustration comic manga painting of sci - fi : 6 machine shop in a shipping container, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",a painting of a factory with lots of machinery,35.8125,29.265625,6.546875
/content/images/part-000003/8d1ea196-2dd4-44c5-8a8a-592518d64d55.png,8d1ea196-2dd4-44c5-8a8a-592518d64d55.png,"photography of james tissot, deep focus, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by rhads, artgerm and greg rutkowski and alphonse mucha ",a woman in a brown dress and hat,33.625,25.34375,8.28125
/content/images/part-000003/9d0e68cc-aa50-44e9-8d7f-a95a480410a1.png,9d0e68cc-aa50-44e9-8d7f-a95a480410a1.png,"village on side of canyon flooded, spires horizontal, by peter mohrbacher and dan mumford ",a painting of a mountain landscape with trees and rocks,29.453125,27.953125,1.5
/content/images/part-000003/a259e4c0-2fb4-4f72-a857-7faa6d3e2d1f.png,a259e4c0-2fb4-4f72-a857-7faa6d3e2d1f.png,"photo cartoon illustration comic manga painting of sci - fi : 6 machine shop in a shipping container, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",a futuristic city with a large machine in the background,34.75,28.5,6.25
/content/images/part-000003/de4a9662-411a-4fce-a91f-f3e244f5d68b.png,de4a9662-411a-4fce-a91f-f3e244f5d68b.png,"cute fluffy baby owl lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",an owl with colorful feathers and a bright background,38.4375,35.125,3.3125
/content/images/part-000003/20e8519a-7da8-4def-a6db-d6b8e8614257.png,20e8519a-7da8-4def-a6db-d6b8e8614257.png,"photo cartoon illustration comic manga painting of abandoned houses environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",a house in the middle of a forest with a glowing light coming from the roof,33.96875,28.203125,5.765625
/content/images/part-000003/8fe1f205-6d02-43e9-b626-c6e4fe1a1c6a.png,8fe1f205-6d02-43e9-b626-c6e4fe1a1c6a.png,"photography of james tissot, deep focus, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by rhads, artgerm and greg rutkowski and alphonse mucha ",a woman in a black dress and hat standing in front of a castle,28.84375,29.5625,-0.71875
/content/images/part-000003/2bece92a-4907-4262-b3e0-9b2a5745a4a4.png,2bece92a-4907-4262-b3e0-9b2a5745a4a4.png,"photo cartoon illustration comic manga painting of sci - fi : 6 machine shop in a shipping container neon signs, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",a futuristic city with lots of neon lights,35.46875,28.703125,6.765625
/content/images/part-000003/07644720-ae2b-458a-84a9-f80b72fcc4fb.png,07644720-ae2b-458a-84a9-f80b72fcc4fb.png,"cute fluffy baby snowy owl lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",an owl with yellow eyes and feathers,29.953125,31.9375,-1.984375
/content/images/part-000003/2388a702-163e-4c98-bd63-8c8dbda9bef9.png,2388a702-163e-4c98-bd63-8c8dbda9bef9.png,"don tortellon with his little tortellini babies, oil painting ",a painting of a man holding a plate of food,35.59375,32.78125,2.8125
/content/images/part-000003/926bf081-d3f8-46c8-8147-e9faefd8f5fd.png,926bf081-d3f8-46c8-8147-e9faefd8f5fd.png,"cute fluffy cheetah wolf hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",a painting of a che che che che che che che che che che che che che che che che che che che che che che che che,35.875,23.65625,12.21875
/content/images/part-000003/1b4411aa-c5a7-4cb6-ad8b-05105aa40d9f.png,1b4411aa-c5a7-4cb6-ad8b-05105aa40d9f.png,"photo cartoon illustration comic manga painting of abandoned houses on fire environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",a house in the middle of a forest with a fire burning in front,32.9375,29.21875,3.71875
/content/images/part-000003/3253659f-4fb3-4c1c-a208-aa2f6ee5037f.png,3253659f-4fb3-4c1c-a208-aa2f6ee5037f.png,a steroscopic anaglyph 3 d photo of a dog ,a dog with a pink nose and a green background,33.1875,31.796875,1.390625
/content/images/part-000003/47707ddf-600c-41db-8487-98e048ca4813.png,47707ddf-600c-41db-8487-98e048ca4813.png,"being john malkovich in the lego movie, movie still, cinematic lighting, ray tracing, octane render, long lens, shallow depth of field, bokeh, anamorphic lens flare, 8 k, hyper detailed, 3 5 mm film grain ",a lego man in a suit and tie,30.484375,33.0,-2.515625
